0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0.0,269.27038814519756,229.81416383895495,149.6157906100995,267.77260049168814,243.87687586749533,66.29511443981161,42.423269558656266,110.39163230070888,229.27864930039425,333.2276106369264,256.2517338041465,184.56013506103935,296.82361983013334,307.23294755250316,143.53773431817223,343.067920617371,242.01309088378036,338.7406887242794,217.27745537650125,248.95518020754852,287.0896661352002,235.8095052119917,219.50856572150914,120.50310432057694,88.39738833603002,157.79155654164128,237.72600245211825,167.70297140596975,61.31018554447786,325.88546205491957,272.3183184251424,308.49731924062235,50.516972133254605,87.03120501434884,283.8662060696769,270.0863644568295,243.9595999028322,141.09159702944717,35.093963309501014,170.872418200356,77.63672166780465,101.24562727952699,105.50369355652371,276.5286135172722,312.0676920612706,103.57859687491401,144.3848248058665,212.83887037736824,97.62236701230898,76.1280902891626,133.25269979768322,41.33752454380605,116.6018458103899,141.138115180745,53.00254360997677,57.52543680968882,314.1208498698729,43.47076302995892,51.86674314574605,87.90244249105976,331.27084496547366,45.78828015262648,197.2746214120437,34.65162785087794,112.13486252426108,271.0299953718392,100.40635551514461,283.50621900996003,266.64125958287696,380.01238440642,304.9699885876359,151.31096189222768,376.8851861925391,110.98415688193468,297.6529377210016,171.05426745502805,248.12039450742802,265.7282697856478,186.9485747351948,204.11450029644365,75.05366119193584,218.2970483550932,200.70914256722233,181.70006516889643,173.18340736540128,254.04350856851354,154.35101153093387,81.49013905079507,328.0131132205074,100.53979369518754,49.1961631644185
269.27038814519756,0.0,92.52331149786089,119.6548860203466,95.06658491835783,104.96167964699781,207.48825423008415,238.60949310979066,163.77753689856743,52.20108068080631,66.5987493472427,87.83514908341053,96.87096571860603,27.631626388057867,70.13160147971597,128.69770429320033,81.61519938084498,28.406670373712842,71.31759236858288,51.99763986952325,68.40669169333636,51.266125085655325,40.651743044957726,52.26985967051373,152.2845033411374,180.92996748627323,119.67566166291383,97.28265195961697,120.43043615358049,209.88099668534934,56.71043735232698,8.476181849750905,44.29040266506551,280.1414180605834,183.10158068419338,33.16518756188711,55.95645753436812,34.2902647906039,134.19221608563677,236.57190574466824,128.39488280481203,191.99044055744793,173.85295966049398,163.94246915131822,21.255430213800263,55.27435583248401,172.65334676634825,145.47508814832463,68.30321688041731,173.85889942644008,193.16649718566396,137.06917593094818,310.40410360853264,152.72114193439185,128.98273874966048,219.42149500936222,212.05979615233397,64.25473540693032,251.90739286514142,240.62128342655333,183.45098163052418,85.43012440939191,269.03635944792694,102.25007726606881,234.7272099968444,161.50907618823203,69.45204377961969,179.37323968397538,35.94305236662118,10.267077691211059,112.83916419152423,38.668739753110025,135.74549034915012,117.68016405746528,165.16839523052468,31.07048980832221,98.32635703746197,93.68725351807757,19.392691106063985,82.36830797438165,109.45357252163835,195.7284112108278,81.4287098879464,69.72193197033263,113.64225156798861,98.43349465313752,39.425833147297915,115.35956930602345,197.32990695401884,71.34191034009494,169.633888333892,227.71393056649273
229.81416383895495,92.52331149786089,0.0,101.46114491812989,38.21599519083361,20.336878219186307,182.12165304506973,211.7268245229397,120.63051744872793,46.49942513153219,150.94966055510253,26.475087905599192,52.24612529060552,112.01191310640833,85.05170652905552,121.79906343832288,129.38200748100854,73.07296926791787,134.63989510053048,76.84614886349964,27.930394700535203,71.20850581665935,57.525646835952685,61.8200220758056,112.39069318991076,150.7043920254744,75.93862667042092,10.22935750553762,62.434863947520256,169.0761760286709,131.00610743673047,87.90720910478724,133.82124181740582,256.44053468322284,146.18228575345208,125.19286512851534,51.692608543241356,60.1959511805584,91.93680404126307,194.72191080507068,59.73230099139507,162.0035310031785,128.97273430227236,132.3646328276937,113.04905105554855,146.95957567585188,126.43867960163493,85.78142335605413,42.646191491808196,134.54339624017936,159.24794652975692,121.80956960357422,270.2159099803417,127.53702748039761,100.40172486927105,190.32789072473597,179.16687526762266,156.63240293853806,227.50048472884004,218.60009455762764,143.6885445760088,108.63804974277629,245.10072797732283,32.86587756412513,198.5472448012196,146.7631287787522,45.827184026315194,129.4987626546925,77.33656970257819,99.37900585458789,170.00182314869423,106.52832367216821,78.50624749300832,157.14278155506264,119.27264186825545,120.40703087677646,85.75898293637258,18.747742942790996,74.89243497559228,84.01430393305246,27.074973149127715,156.30504297023685,20.43161919064932,67.31066383970878,48.15015505159195,73.96734021188344,53.7441021777801,104.6592120165385,179.05288714985676,162.1379624270423,145.60264665698747,200.8577888014789
149.6157906100995,119.6548860203466,101.46114491812989,0.0,137.6452302207829,120.88187548909795,89.33049930236463,120.59510023253611,49.06116058708451,83.42480441486288,184.15525423563207,124.62794567326031,49.32691428566255,147.21916003218442,163.55847389159595,21.54170071573159,195.15052840650472,92.57380785146376,189.48822000717698,67.66590604482705,110.52284340743245,142.0000834242916,87.84729106478021,70.86337441455365,37.7822210788858,61.32036869198584,33.26922947773515,111.52044327183552,51.3277021498701,90.76674826185955,176.2829275350887,122.83172166309568,159.64673062386856,163.88261919705545,63.93734171360306,136.11808239456715,127.40188102285205,95.8625977091949,30.63107203870432,117.20567947030399,64.86340424931424,72.5225419479249,58.61995542050567,44.45281621178552,127.81502825700777,164.57682848849979,58.45217522391316,55.67579530918681,69.33118406311671,55.86877056499475,73.51883720730245,20.785089731245872,190.7735829292702,33.16489131823705,13.756155639792125,100.5185751472248,92.50341267618018,168.10145696380562,134.95124494738621,124.41799780446999,64.9976416774621,186.79706889213693,152.52770861103613,71.95173537696922,115.09149645140519,46.7830306537906,131.8845853657351,66.64092919769415,136.08403586841408,117.27592151950881,230.9399114938529,155.72905294507783,49.91061774219336,229.97810077547106,52.131430426347805,148.35463761719026,21.685000865372302,119.57820158072914,116.94786228324098,37.40245126510289,85.08371934519236,76.69473532729587,83.28233902085697,51.91817837980898,62.62437851814005,28.327229630544352,107.82596045751647,9.043164682302622,81.8383309558899,180.98095629820276,50.81830895521792,109.51930760812114
267.77260049168814,95.06658491835783,38.21599519083361,137.6452302207829,0.0,26.431218818335285,220.17923205291586,249.9042888126534,158.83548754184937,66.79487956765867,140.13730432904836,13.082175287206402,89.2049527150105,105.90011479424302,58.449677906029265,157.12523634676242,104.80113773346865,86.1955201647631,115.19599799788556,99.79517669640201,32.5505018002521,54.162639696918035,73.51683105633867,85.09251832700416,150.58005612653628,188.80520168069444,113.90625544749632,30.149927724589034,100.63333115083081,207.1847682606438,116.817102801245,87.93549797759006,128.48291970075053,294.6121092912433,184.39771832280067,127.70169901074809,39.83797404454883,71.74859219434747,130.064340288443,232.68019099207385,97.12715583586862,200.14194888808476,167.1103627800687,170.4111560311727,116.20050852610287,143.48120891750207,164.54265047955948,123.48383897749841,71.9542285840991,172.75912661349747,197.45503334865526,158.29784036746457,308.00106259804875,165.14718490392949,137.7712431681928,228.51327518230855,217.38156075335252,154.61118255364377,265.6479136947749,256.6501409609549,181.89218486855728,79.1363572807938,283.26354252575965,71.08163595925149,236.71393174575275,183.7276455717002,26.630286813722574,167.3821864364095,66.84490692325532,104.32082530752777,144.86770116891768,94.1932205239298,116.5425057887811,127.20630839386222,157.4263635262139,116.22516573322899,120.09716398676241,19.6536289752789,75.68203413663348,115.08300472847083,63.855873626212684,194.48929246494663,54.36359799637435,96.65744860545502,86.27791540051541,109.50616578137834,58.05946362146638,139.8625625145552,216.70018673657412,156.45911471676916,183.35036327780526,239.01602444971215
243.87687586749533,104.96167964699781,20.336878219186307,120.88187548909795,26.431218818335285,0.0,199.09834144914674,228.0813526359363,136.32946809654172,64.15569748113009,158.20323984041224,20.99745546891483,71.55655815921547,121.05659636864131,82.7340667395811,141.52235538790148,128.85347010054875,89.10098325252446,137.21279914305472,95.903968713711,36.57387969375475,73.88261282503848,74.11680995615012,80.75123414304909,128.95011670652127,167.60511423948023,93.67405652001176,10.301909631556082,78.5286540685595,183.87392619914476,136.37776711132062,99.19471872622688,143.49197833690087,272.7725288411853,162.18103630253415,138.10849604639725,55.79886004919042,75.26456118010688,109.00618620526355,208.8404439469439,73.05406479101718,178.70158649648778,144.06187089599325,149.52570365726945,126.07315780389447,157.58143805518594,141.3532567938275,99.55893908153459,62.60068671774449,150.4613002541254,175.41964690949146,140.9756512540647,283.6986141708799,145.62343026869115,118.9236860216146,206.66102874397563,195.11110234993603,167.9617206372643,244.0173729389333,235.532805439863,159.2742693567554,104.6609417144013,261.50395960047143,50.09141090235395,213.63291703023305,165.49972194796135,45.54755311480161,143.54794672406973,83.52850688188455,112.904132044072,169.33614985018457,112.5150099533344,93.42406779096295,153.05162333127936,134.50688200514978,130.4393601935765,105.86076879200884,11.883143216996364,86.14110625919318,104.34353999196252,40.08443857281989,171.63435014601131,40.72150377726424,87.47662835376138,63.956308710824636,93.80310417239728,65.55673867942497,124.47558041388216,196.93234089483406,171.8977342375739,163.4057926454659,217.35844122430353
66.29511443981161,207.48825423008415,182.12165304506973,89.33049930236463,220.17923205291586,199.09834144914674,0.0,31.276351271554336,64.33562576142504,172.35466631543397,269.73166720093633,207.68280688217357,131.92054823269828,234.72166248187511,252.2272011408262,79.28861383765567,284.4348494382498,181.3183813146737,278.17258717314337,155.76925128897588,196.72517938048674,230.97579337797842,177.1771318819589,160.16514504219418,70.20523302923499,31.493610224549133,106.2853189859345,191.2761076365996,120.59467518917005,34.647758833484936,264.1665851739745,211.35012669148193,244.8579199770881,75.05353219705285,39.077401427455406,219.5671522241589,215.56870027820491,185.19029014369244,90.21909183905439,44.51527144942527,128.1363332041855,20.73916187901639,59.385726493750376,49.768088315177415,212.93339218856443,247.49098976722536,62.515113019981634,103.21253543145643,157.23516569061746,50.30324004252488,26.290156945944247,70.46314845417238,105.28656881390934,56.79389092665869,84.11049593424538,13.311618527324386,16.70320409495386,248.9660593001581,45.948017843208326,36.47884619587648,43.70832702409786,275.7410558326896,63.64425649001877,149.43646665974703,33.81984037311988,46.77995838660201,218.67609999859312,65.11231404583206,225.4123022480815,203.91068813118758,319.72833800872326,244.50316569597462,106.84417400474075,319.30764441362624,67.420196113018,234.62978795590647,110.96284377477299,200.86939402574768,206.1179885019596,125.49096656280183,159.29726371267776,35.62479112613703,167.14623069797176,141.2317345826403,135.158816858283,115.95100813337287,196.9561719031456,92.29373381011642,16.535960220138023,263.16518439942814,38.549051700077285,20.25071443653952
42.423269558656266,238.60949310979066,211.7268245229397,120.59510023253611,249.9042888126534,228.0813526359363,31.276351271554336,0.0,91.909405609769,203.5047840006352,300.4086938389584,237.57898700424906,162.33444658339772,265.77193995104295,283.2692956965856,110.13865528340703,315.7108174547396,212.56154260124615,309.38512257546955,186.96848808315417,227.29506248034298,262.1097417603118,208.43761263762804,191.43855955150997,99.33985138340198,61.40163372574282,136.27747744841807,220.631681833337,149.62833407326625,49.39637169501133,295.2580896227453,242.55815701037665,275.51024397451033,44.71879162584125,65.97338552439913,249.97912744882245,246.51422268164006,216.45749476327896,119.87406187481012,39.50288801487039,156.0211800127711,49.8906623723357,85.15966253268502,79.95652591253582,243.63984279139987,277.71869945030005,88.14558274223837,130.21431851056528,188.21840466915575,77.70000940996016,52.67519535528579,101.67341295128513,76.92578971200984,87.91999005919186,115.02273896564733,21.42180839676686,33.46382989215621,278.7995265028944,16.15739070165742,13.171352893804082,69.3637704365152,306.8524664953189,33.42275207185497,178.8979375293578,25.102606673824734,77.37373834173556,249.31346009637076,88.56263590013153,256.6695015597938,234.86727471245635,350.9503524577111,275.7341917403719,134.94647670213521,350.5657647174946,94.22214733441454,265.48216818268025,142.2358005047061,230.4514095557316,237.39194636447021,156.72453811972193,188.0605786664261,58.01148457207441,197.42774799193054,172.50294288205126,164.1835970395885,147.02870608941225,228.14316788438393,123.5247817522758,42.70955435705902,293.206042277827,69.7891189606804,11.111428135128314
110.39163230070888,163.77753689856743,120.63051744872793,49.06116058708451,158.83548754184937,136.32946809654172,64.33562576142504,91.909405609769,0.0,119.86256003483676,229.76934989975763,146.8481435341534,74.22292942852631,191.3410274672546,196.89814472784738,57.04614526004762,233.77380550223583,135.59828558792705,230.91300946791475,112.83636578452813,138.61105400621906,176.9990674644343,127.41687679088895,112.10297657211173,11.652616531979772,33.800950830647736,47.469973527871474,129.1879733466049,58.203328394136335,49.088599077727885,219.4808284977811,165.65464350144345,205.7624135805564,136.522858171414,25.939647355112143,183.4616125561179,159.7450886521811,135.54877241149228,30.88384178127893,75.6430070355105,64.14972062544577,43.598015119832354,10.079145341808445,20.641052412002953,174.377149396103,211.88408547306335,9.396720734361553,38.87891036917418,103.01020504265614,14.227166138043994,39.274023977764244,44.96515206399103,151.49633791741948,29.375446893581486,36.33311399662847,70.53209910706875,58.78418356185595,216.1029703847965,107.95744411611383,100.16700702248858,23.058438447429328,220.97464028026425,125.31043396278582,87.78884600269357,78.0363362881681,49.28512530429842,160.70450335388216,17.699295390778033,174.23489207725805,162.8432523015933,271.6847134125685,197.33063866637116,43.0387201423468,267.010489595157,4.760037046295104,193.7779442319866,67.12039179928331,139.24500335318373,157.72443995067283,84.1315346123055,96.25716068767241,35.75915593499984,108.0167921405431,94.05596653839044,72.64144785275026,65.39197380100887,144.47389196328373,57.135475024047416,66.58202562215513,228.4593192448539,36.72693163734897,81.37554924573965
229.27864930039425,52.20108068080631,46.49942513153219,83.42480441486288,66.79487956765867,64.15569748113009,172.35466631543397,203.5047840006352,119.86256003483676,0.0,117.32344512043596,54.79509628842679,47.374681087427575,77.08183798873252,80.15302824740368,99.11697062268652,113.93255940170442,27.558129260281486,111.80442625142895,33.03981002591015,34.33456693707547,58.62663911188043,12.036039111504103,18.363552373444854,109.04096178974739,142.81201679191167,72.9495276989587,54.38824755937069,70.05427781183936,168.27592239542003,102.3753689584269,50.519488386520834,96.33720109722502,247.19168237125788,142.27312399834236,82.46834438225446,44.63904581519453,18.10970076409217,89.05563910293655,195.11041638004073,76.69533533069037,154.34777883951608,129.69710250174876,124.56544307385627,70.53477403630599,107.29926018889725,127.98793314848129,95.8797987455069,17.398564110945546,131.76351372654105,153.8859491692976,103.71216647486139,270.60196584016927,115.58599734035275,88.78291565342654,182.91547813612578,173.72925397626034,115.57730320412868,218.18344182997382,207.79954954956358,141.51582206427668,103.41280816585622,235.81356767366918,50.05499341657361,195.51361308070287,129.79702782603906,51.73045357108197,133.68713456279542,54.37323474106801,56.60162857097951,152.0407042444513,78.82664965055542,86.32031130593127,147.66820243490946,120.34066632946785,82.9154033935876,62.404653657576,55.6181731398992,39.70822039040093,52.17619518270341,58.01906965740894,154.29663521889248,30.556212078801735,33.39540795846476,61.8342320240667,56.55617138177421,24.783970903849745,82.55824276963584,165.2358916574378,123.51680195959845,133.83239665107806,192.39510106488362
